brand,judul,hashtags,nama_akun,komentar
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,aykeadp,Mau beli juga deh banyak promooo
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,elsamirandanasution_,Cuma berlaku di converse SMS Bekasi ya?
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,shavirapuspitacitra,"seru bgttt!!! lg banyak promoyaa converse, pengen bsk ke mall deh"
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,syifatizar,Berarti cuma ada dimall sumarecon bekasi aja ya kak??
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,ignatievavalentina,Always loving your style !! Edgy but cool beb 🤩🤩
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,ichtiardhtl,mirip semua mukanya😍😍😍
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,michelleybln,yah aku lg keluar kota pula😭
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,chatriine__,Polaroidnya dr kita dong ya?
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,its.febiola,otw self reward jg
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,nandaatt,Ih tergiuuuur😍😍
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,marcellawijayaa,di semua outlet?
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,fairuzaprillia,Makin cakep ih converse sekarang😍😍
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,tiffannyholden,converse chuck gemees2!!
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,delfiangelia,mauuu😍 semoga dpt giveawaynyaa
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,ambawani.gelar,Seru bgtt rameann giniii🫶🏼
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,leamabelle_,love them all
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,fitria_febriantisa,seru bgtt😍
converse,shopping akhir tahun with @nsz__ofc! ♡ ayo ke store Converse summarecon mall bekasi & ikutan polaroid challenge karena cuma sampai tgl 22 Desember 2024 aja!      @converse_id,#CelebrateYourWay #CelebrateYourWayPolaroid #GantiKanvasBaru,nsz__ofc,panic buying! 4 sepatu dalam waktu 1 jam = 🩶
converse,"ANOTHER LIMITED EDITION JUST DROPPED!  Bersinar dengan Converse Run Star Trainer terbaru! Warna hijau emerald dengan detail satin dan suede, dihiasi kristal @swarovski  Tersedia sekarang di Converse.id dan Store Converse Kota Kasablanka",,ika_menot,Min cek dm
converse,"ANOTHER LIMITED EDITION JUST DROPPED!  Bersinar dengan Converse Run Star Trainer terbaru! Warna hijau emerald dengan detail satin dan suede, dihiasi kristal @swarovski  Tersedia sekarang di Converse.id dan Store Converse Kota Kasablanka",,muhyusuf338,Harganya min
converse,"ANOTHER LIMITED EDITION JUST DROPPED!  Bersinar dengan Converse Run Star Trainer terbaru! Warna hijau emerald dengan detail satin dan suede, dihiasi kristal @swarovski  Tersedia sekarang di Converse.id dan Store Converse Kota Kasablanka",,roihan4054,Min buat sepatu vintage min
converse,"ANOTHER LIMITED EDITION JUST DROPPED!  Bersinar dengan Converse Run Star Trainer terbaru! Warna hijau emerald dengan detail satin dan suede, dihiasi kristal @swarovski  Tersedia sekarang di Converse.id dan Store Converse Kota Kasablanka",,andimahmudi,Piro
converse,"Makin tinggi harapan tahun depan, makin tinggi semangat perayaan!  Dapatkan koleksinya sekarang juga di toko Converse terdekat atau www.converse.id!",,rakansyah_210_,Kak diskon nya sampai kapan
converse,"Makin tinggi harapan tahun depan, makin tinggi semangat perayaan!  Dapatkan koleksinya sekarang juga di toko Converse terdekat atau www.converse.id!",,ju.le2289,Maaf minta infonya kalau ada converse warna kuning 🍊 please info ya butuh banget nmr 38 converse type chukck taylor tinggi
converse,"Makin tinggi harapan tahun depan, makin tinggi semangat perayaan!  Dapatkan koleksinya sekarang juga di toko Converse terdekat atau www.converse.id!",,shoeslland.id,Menyala🔥
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,nixchons,aduuhh keren banget! 😍
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,yogahahaha_,"nah ketmu di ig, ahayyy"
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,dedinovandi86,Alamat tokonya dimana kak ?
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,uchieballwell,Store yg dmn ini kaka
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,adiet_pramudya,🔥🔥😍 Converse gak ada matinya sih
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,caa_sigma1,Min converse tas pin star itu beneran barang converse atau bukan?
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,piscokk33,"Emang jujur aja sih,converse tuh kesan klasiknya bagus rapi,kece dah outfit apa aja😂"
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,gusba,🔥🔥🔥
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,srgnnnfrds,bnran dpt corkcicle brooo
converse,Tergoda sama Chuck 70’s @converse_id,#GantiKanvasBaru,cyy.978,"mau tanya min, ada ga sih Convers harganya di bawah 1Jt ?"
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,shindyursula,SUKAK BGT ⭐️⭐️
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,bellariezkyreal,Di GI udah ada guys
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,silvia_talalab,bisa dimn nih kk??
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,hannireall,Ini barus beli dlu atau klo udh punya boleh di costom di sana?
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,kutut1011,Dikokas ada guys
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,dewiratnatm,dimana ini? ga dijelasin di video or caption😤
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,converse_id,Absolutely living for Converse by YOU🔥🔥
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,ntszmntz,OMG
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,bharatamichelle,😍😍
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,__tangerinegirl,jumaatan biasanya sendalan kak
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,danangtj,Perasaan gua di gandaria city ada juga dah. Tapi kemaren gua cuma beli sepatu aja ga pake gitu2an
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,feedeeario,Ada di semua store Converse atau store tertentu?
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,aditya.grz,Di Bandung kapan ada nya yaa 😓😓
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,silsicill,Di store mana aja?
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,jengwulan,Panggilan buat yg punya converse 😍😜 yuhuuuu masa gak di dandanin patu kalian. Lutchuuu nih gessss @srfarisza @bcrjunop
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,muchramdann,Untuk harga kisaran berapa ka kalo print ?
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,hayfahgg,@hardingrh_ untuk kamu yang ngepens beut sama Converse
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,febeex______,@feri_alita
converse,"dijamin fixxxx banget ini bakal jadi satu-satunya di dunia 👀🎶  gimana ngga, soalnya kamu bisa customize your @converse_id however you like it with converse by you — including: charm, beads, bordir, patch, sampe nge-print⭐️  kalo kata gue sih gasss, kapan lagi punya personalized converse ya ga? ♡₊˚ 🦢",,alfiez_23,mau di giniin ga yang? @rifaaaxyz pas bgt pnyamu putih
