brand,nama_produk,username,star,date,comment,sentiment,confidence_sentiment_score,aspect_sentiments,Keywords Tags
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Loca por los bolsos,3,13-Aug-23,although they arrived ahead of schedule the box was not the original and one of the sneakers had a small flaw i tried on one and being a size it was a little loose maybe half a number would have fit me i dont know they weigh a little all these factors encourage me to return the product,neutral,0.577978373,{'quality': 'negative'},"['factors', 'weigh', 'encourage', 'schedule', 'ahead', 'flaw', 'little', 'loose', 'number', 'maybe']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Xemari,3,8-Oct-23,the original ones have a better texture and are more comfortable i suppose the durability will also be lower in the end,positif,0.782738447,"{'comfort': 'positive', 'design': 'positive', 'quality': 'positive'}","['texture', 'suppose', 'lower', 'durability', 'end', 'ones', 'better', 'original', 'comfortable']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Judit Ferre Ferrer,3,13-Sep-23,the sneakers are very good the only thing i thought they were made of fabric and they are made of leather,positif,0.970730901,"{'comfort': 'positive', 'quality': 'positive'}","['thing', 'fabric', 'thought', 'leather', 'sneakers', 'good']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Espe,3,12-Sep-23,play video it arrived on time but the box is shattered and its a gift lets see what i do now,neutral,0.588384628,"{'comfort': 'positive', 'quality': 'negative'}","['shattered', 'lets', 'video', 'play', 'gift', 'arrived', 'box', 'time']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Cliente Amazon,3,6-Apr-22,the shoes are nice the seller refuses to repair or replace the right shoe which after months and little use of the same is disconnecting while the left remains intact see photo he reports that the manufacturer is responsible for the defect so he as a good seller wants to wash his hands too bad the warranty laws say otherwise i recommend not buying from this seller,negatif,0.872231305,"{'comfort': 'positive', 'design': 'positive', 'quality': 'positive'}","['seller', 'disconnecting', 'laws', 'repair', 'refuses', 'remains', 'reports', 'responsible', 'intact', 'warranty']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Daniel,3,9-Jan-23,good product,positif,0.88722384,{'quality': 'positive'},"['product', 'good']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Andrea TC,3,19-Feb-21,i have been using the sneakers for several months almost daily and they are of good quality the only downside i put on it is that they make the foot too big but of course its the model of converse everything goes in taste im delighted and im sure id buy them again,positif,0.860215664,"{'comfort': 'positive', 'design': 'positive', 'quality': 'positive'}","['delighted', 'taste', 'downside', 'im', 'course', 'goes', 'daily', 'using', 'model', 'id']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Kunde,3,27-Jul-16,i already have chucks in other colors unfortunately i can never say exactly my size i have the feeling that between the models and within a model the sizes vary depending on the country of processing because in one all stars hi i have and in the other the is too small for me and even the even smaller than the,negatif,0.596217096,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['processing', 'vary', 'country', 'depending', 'hi', 'models', 'feeling', 'model', 'stars', 'colors']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,carolina,3,6-Apr-22,i liked them but they sent me a size that is not the case with which i ordered if it makes me angry enough,negatif,0.861386299,"{'design': 'negative', 'quality': 'negative'}","['angry', 'case', 'liked', 'makes', 'sent', 'ordered', 'size']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,MARIA J.,3,4-Mar-20,they are super uncomfortable because you cant bend your foot around the sole it peeled off in three uses and the reeds are barking continuously it makes up for me because theyre beautiful but awkward,negatif,0.674816191,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['barking', 'reeds', 'continuously', 'uses', 'bend', 'awkward', 'peeled', 'beautiful', 'makes', 'uncomfortable']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Noelia,3,25-May-20,the third time after putting them on me several black stripes had already been taken off i thought the more i made them more comfortable but quite the opposite,neutral,0.540418267,{'comfort': 'negative'},"['opposite', 'stripes', 'taken', 'putting', 'quite', 'thought', 'black', 'time', 'comfortable']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Cliente Amazon,3,17-Apr-21,i consider that they are very expensive for real quality you pay for the brand,negatif,0.666246414,"{'comfort': 'negative', 'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['consider', 'expensive', 'pay', 'real', 'brand', 'quality']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,MARIA,3,23-May-21,theyre good but very expensive,positif,0.498196751,"{'price': 'negative', 'quality': 'positive'}","['expensive', 'theyre', 'good']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Juan jesus reina,3,12-Feb-20,i ordered the leather ones and the cloth ones arrived very bad,negatif,0.924191713,{'quality': 'negative'},"['ones', 'cloth', 'bad', 'leather', 'arrived', 'ordered']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Cliente Amazon,3,30-Jan-20,very expensive for the quality they have comparing with similar products cheaper and better quality evil,negatif,0.665234029,"{'price': 'negative', 'quality': 'negative'}","['evil', 'comparing', 'quality', 'products', 'similar', 'expensive', 'cheaper', 'better']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Daniela,3,18-Dec-19,the tongue of the booty came to me twisted and apart from not looking good they are uncomfortable,negatif,0.948720634,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['booty', 'twisted', 'apart', 'tongue', 'came', 'uncomfortable', 'looking', 'good']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Checco,3,19-Nov-19,i bought them for my daughter and they are true to the description but the price is exaggerated for totally plastic shoes,neutral,0.527789295,"{'comfort': 'positive', 'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['exaggerated', 'totally', 'plastic', 'description', 'daughter', 'true', 'price', 'bought', 'shoes']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Beauval,3,11-Oct-19,we received the shoes with a glue stain,neutral,0.672167182,"{'comfort': 'negative', 'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['stain', 'glue', 'received', 'shoes']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,silvia barabino,3,21-Nov-19,valid product only neoabrasive the ankles should be worn with high socks,neutral,0.806279004,"{'comfort': 'positive', 'design': 'positive', 'quality': 'positive'}","['neoabrasive', 'valid', 'ankles', 'socks', 'high', 'worn', 'product']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,franci,3,31-Dec-18,perfect gifted to my nephew for christmas she loves them,positif,0.978651822,"{'comfort': 'positive', 'quality': 'positive'}","['gifted', 'nephew', 'christmas', 'loves', 'perfect']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,BKTanner,2,14-Nov-23,the sole comes apart from the sides the leather splits from the rubber this is after a few wearings from aptil til november my wife has dozens of shoe pairs and these were worn seldomly booo,neutral,0.793129444,{'quality': 'negative'},"['aptil', 'booo', 'dozens', 'seldomly', 'til', 'splits', 'november', 'wearings', 'wife', 'comes']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Yenny,2,28-Jan-23,with the toe width and so on everything was fine the problem is with the tab of the left tennis shoe it makes it difficult for me to put it on because of each insurance i have to untie laces to put the tab in the center for the action it doesnt take long because it comes back immediately and folds and tucks it inside the sneakers,neutral,0.544292808,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['tab', 'insurance', 'tucks', 'untie', 'action', 'folds', 'center', 'difficult', 'immediately', 'comes']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Carolyn Tolbert,2,18-Sep-23,i wanted the cloth type material i dont like the plastic type material which is what was sent,negatif,0.636848092,"{'comfort': 'negative', 'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['type', 'material', 'cloth', 'plastic', 'sent', 'wanted', 'dont', 'like']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Alyssa Young,2,20-Jan-22,got these new cute shoes but when i got them and opened the box i noticed a bright orange mark then say additional marks and scuffs not sure whats going on here bigger sizing than normal imo as well not satisfied,negatif,0.797656178,"{'comfort': 'negative', 'quality': 'negative'}","['imo', 'mark', 'scuffs', 'additional', 'got', 'orange', 'marks', 'whats', 'bright', 'opened']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,DC,2,28-Nov-18,liked upon arrival but unlike most of my other converse this leather looks so cheap and wore to look even worse,negatif,0.906184494,"{'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['arrival', 'worse', 'unlike', 'liked', 'cheap', 'leather', 'wore', 'looks', 'converse', 'look']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Chantell,2,11-Jan-23,size chart is incorrect she wears a size according to size chart i ordered a christmas gift for my yr old granddaughter which she didnt receive till jan th she was very upset they didnt fit she was hoping to be able to wear them to school after returning from christmas break luckily footlocker in her area had them in stock at a lower price she was able to pick up and have them in time to wear to school now a very happy granddaughter,positif,0.451994807,"{'comfort': 'negative', 'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['chart', 'granddaughter', 'christmas', 'school', 'able', 'footlocker', 'jan', 'didnt', 'till', 'incorrect']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Amazon Customer,2,18-Feb-23,we bought these shoes for our daughter for christmas we love the style but the gromets broke after a week,positif,0.820506692,"{'comfort': 'negative', 'quality': 'negative'}","['gromets', 'broke', 'christmas', 'week', 'daughter', 'style', 'bought', 'love', 'shoes']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Yani,2,22-Dec-19,pretty sure these are fake on the tongue it says its a us but on the sole its size they fit like a size are too big for me,negatif,0.596477926,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['says', 'fake', 'tongue', 'size', 'sure', 'pretty', 'sole', 'big', 'like', 'fit']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Luca,2,28-Jan-24,very nice shoe to look at but its a pity that after you walk around it a bit the tongue of the shoe moves all the way around and you can see the sock youre wearing so youre forced to put on a black sock after two months the shoe was torn on one side its not worth what you pay i wouldnt buy it back,negatif,0.834442496,"{'comfort': 'negative', 'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['sock', 'youre', 'forced', 'moves', 'shoe', 'pity', 'torn', 'pay', 'wouldnt', 'worth']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Delaval,2,24-Jul-24,the sole sticks out from everywhere underneath,neutral,0.695659101,"{'design': 'negative', 'quality': 'negative'}","['underneath', 'sticks', 'sole']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Mel G.,2,11-Feb-22,i was urgently looking for high chucks in a slightly darker pink these were exactly what i imagined i also found it great that the chucks are lined so they are practically suitable for winter use the suede also makes them look very valuable but the shoes have an extremely thick insole so the shoe although bought one size larger than necessary was too tight laced up it looked as if i had squeezed monster feet into shoes that were too small i then removed the insole and put in my thin orthopaedic insoles then,positif,0.773195207,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['insole', 'chucks', 'monster', 'orthopaedic', 'urgently', 'valuable', 'imagined', 'lined', 'squeezed', 'winter']"
Converse,Converse Unisex-Adult Chuck Taylor All Star Seasonal 2019 High Top Sneaker,Cliente Amazon,2,15-Aug-23,the box containing the shoes arrived broken and repaired with adhesive tape the shoes are good but arrived without paper padding to preserve or outer paper that is normally found on shoes to preserve,positif,0.666666031,"{'comfort': 'negative', 'quality': 'positive'}","['preserve', 'paper', 'containing', 'repaired', 'arrived', 'tape', 'adhesive', 'outer', 'shoes', 'padding']"
